match_id,event_name,event_stage,match_date,team1,team2,score_overall,player_name,player_id,player_team,stat_type,agent,rating,acs,k,d,a,kd_diff,kast,adr,hs_percent,fk,fd,fk_fd_diff,map_name,map_winner
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Lightningfast,3626,Global Esports,overall,"Omen, Sage",1.10,219,45,46,18,-1,66%,163,36%,4,4,0,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Russ,1162,Global Esports,overall,"Gekko, Kayo",1.00,206,45,45,22,0,72%,133,37%,6,6,0,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Benkai,9802,Global Esports,overall,"Viper, Killjoy",0.78,175,35,46,11,-11,62%,131,27%,3,4,-1,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,blaZek1ng,1743,Global Esports,overall,"Sova, Viper",0.74,177,31,44,12,-13,62%,119,38%,5,4,+1,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Polvi,1839,Global Esports,overall,"Raze, Jett",0.71,168,32,46,11,-14,60%,114,17%,11,11,0,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Laz,999,ZETA DIVISION,overall,"Chamber, Killjoy",1.35,235,50,36,11,+14,81%,162,30%,9,3,+6,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Dep,424,ZETA DIVISION,overall,"Phoenix, Jett",1.26,284,58,43,11,+15,71%,181,30%,7,7,0,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,yuran,29840,ZETA DIVISION,overall,"Viper, Gekko, Sova",1.12,188,42,34,10,+8,66%,129,26%,3,5,-2,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,SugarZ3ro,6668,ZETA DIVISION,overall,"Omen, Viper",1.05,189,39,36,28,+3,83%,128,33%,2,5,-3,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,hiroronn,10588,ZETA DIVISION,overall,"Sova, Kayo",0.95,199,38,39,20,-1,74%,124,30%,8,9,-1,,
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,blaZek1ng,1743,Global Esports,map,Sova,0.76,201,9,12,4,-3,57%,134,37%,0,0,0,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Polvi,1839,Global Esports,map,Raze,0.57,157,6,13,3,-7,64%,123,12%,3,4,-1,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Lightningfast,3626,Global Esports,map,Omen,0.54,153,7,14,3,-7,57%,123,58%,1,0,+1,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Russ,1162,Global Esports,map,Gekko,0.54,174,8,14,2,-6,64%,123,41%,2,2,0,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Benkai,9802,Global Esports,map,Viper,0.30,117,5,14,2,-9,50%,86,20%,0,2,-2,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Laz,999,ZETA DIVISION,map,Chamber,1.76,205,13,3,1,+10,100%,145,20%,1,0,+1,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,Dep,424,ZETA DIVISION,map,Phoenix,1.65,366,20,10,3,+10,93%,237,34%,1,1,0,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,yuran,29840,ZETA DIVISION,map,Viper,1.38,185,10,5,2,+5,86%,129,28%,0,2,-2,Sunset,ZETA DIVISION
314301,Champions Tour 2024: Pacific Stage 1,"Regular Season: 
						Week 1",2024-04-06 04:00:00,Global Esports,ZETA DIVISION,1 - 2,hiroronn,10588,ZETA DIVISION,map,Sova,1.33,278,14,9,3,+5,93%,168,40%,5,3,+2,Sunset,ZETA DIVISION
